corp_code,corp_name,stock_code,modify_date,ss,,,new_corp_code,,,
136217,한메엔에스,6150,20170630,6,00,0,00136217,,,
229827,이지클럽,38980,20170630,6,00,0,00229827,,,
247902,넷컴스토리지,37010,20170630,6,00,0,00247902,,,
318477,모디아,46000,20170630,6,00,0,00318477,,,
246815,성진산업,37650,20170630,6,00,0,00246815,,,
260921,아이엠아이티,38100,20170630,6,00,0,00260921,,,
247762,맥시스템,36880,20170630,6,00,0,00247762,,,
350224,슈마일렉트론,56500,20170630,6,00,0,00350224,,,
101992,센추리,6750,20170630,6,00,0,00101992,,,
151614,베네데스하이텍,9360,20170630,6,00,0,00151614,,,
179832,에스오케이,32610,20170630,6,00,0,00179832,,,
241120,세원텔레콤,36910,20170630,6,00,0,00241120,,,
277985,한강구조조정기금,36060,20170630,6,00,0,00277985,,,
325918,케이엔티,36590,20170630,6,00,0,00325918,,,
110981,대아리드선,9940,20170630,6,00,0,00110981,,,
116499,동신제약,6600,20170630,6,00,0,00116499,,,
104467,국민은행,31150,20170630,6,00,0,00104467,,,
257361,월드텔레콤,47610,20170630,6,00,0,00257361,,,
358730,업필,54370,20170630,6,00,0,00358730,,,
248406,화림모드,45920,20170630,6,00,0,00248406,,,
348788,디이시스,53200,20170630,6,00,0,00348788,,,
110963,대아건설,380,20170630,6,00,0,00110963,,,
149840,중앙제지,5600,20170630,6,00,0,00149840,,,
267021,창민테크,42960,20170630,6,00,0,00267021,,,
330406,씨제이엔터테인먼트,49370,20170630,6,00,0,00330406,,,
110079,대백쇼핑,27700,20170630,6,00,0,00110079,,,
141440,지니웍스,36600,20170630,6,00,0,00141440,,,
135670,신광기업,1580,20170630,6,00,0,00135670,,,
144933,유진종합개발,23420,20170630,6,00,0,00144933,,,
371139,휘튼,66480,20170630,6,00,0,00371139,,,
218654,엠바이엔,31970,20170630,6,00,0,00218654,,,
115852,두산건설,2950,20170630,6,00,0,00115852,,,
113696,대호,1980,20170630,6,00,0,00113696,,,
253514,한신코퍼레이션,37120,20170630,6,00,0,00253514,,,
105509,금강화섬,10730,20170630,6,00,0,00105509,,,
163178,우리증권,1280,20170630,6,00,0,00163178,,,
264185,피코소프트,39580,20170630,6,00,0,00264185,,,
265157,바이오시스,35960,20170630,6,00,0,00265157,,,
270405,윌텍정보통신,39390,20170630,6,00,0,00270405,,,
125406,삼도물산,2930,20170630,6,00,0,00125406,,,
258731,현대멀티캡,35910,20170630,6,00,0,00258731,,,
822572,씨아이에스,144630,20170630,6,00,0,00822572,,,
423609,LG생명과학,68870,20170630,6,00,0,00423609,,,
580603,코리아퍼시픽01호선박투자회사,90970,20170630,6,00,0,00580603,,,
580612,코리아퍼시픽02호선박투자회사,90980,20170630,6,00,0,00580612,,,
317830,신양오라컴디스플레이,86830,20170630,6,00,0,00317830,,,
311030,미래에셋증권,37620,20170630,6,00,0,00311030,,,
439053,이룸지엔지,50640,20170630,6,00,0,00439053,,,
992312,에스와이이노베이션,194860,20170630,6,00,0,00992312,,,
580621,코리아퍼시픽03호선박투자회사,90990,20170630,6,00,0,00580621,,,
580630,코리아퍼시픽04호선박투자회사,91000,20170630,6,00,0,00580630,,,
262123,유아이에너지,50050,20170630,6,00,0,00262123,,,
533696,아시아퍼시픽14호선박투자회사,83610,20170630,6,00,0,00533696,,,
140362,제이에스전선,5560,20170630,6,00,0,00140362,,,
533757,아시아퍼시픽13호선박투자회사,83600,20170630,6,00,0,00533757,,,
533580,아시아퍼시픽10호선박투자회사,83570,20170630,6,00,0,00533580,,,
1041217,현대에이블기업인수목적1호,204760,20170630,7,00,0,001041217,,,
533793,아시아퍼시픽11호선박투자회사,83580,20170630,6,00,0,00533793,,,
533836,아시아퍼시픽12호선박투자회사,83590,20170630,6,00,0,00533836,,,
144766,호반산업,4320,20170630,6,00,0,00144766,,,
525527,실리콘화일,82930,20170630,6,00,0,00525527,,,
372989,비엔씨컴퍼니,58370,20170630,6,00,0,00372989,,,
529523,동북아11호선박투자회사,83360,20170630,6,00,0,00529523,,,
526474,동북아14호선박투자회사,83390,20170630,6,00,0,00526474,,,
302801,디아이디,74130,20170630,6,00,0,00302801,,,
124018,부산방직공업,25270,20170630,6,00,0,00124018,,,
255071,현대에이치씨엔동작방송,34750,20170630,6,00,0,00255071,,,
364926,플렉스컴,65270,20170630,6,00,0,00364926,,,
350491,웹솔루스,160350,20170630,6,00,0,00350491,,,
450214,마이스코,88700,20170630,6,00,0,00450214,,,
1022054,솔트웍스,222520,20170630,7,00,0,001022054,,,
164955,현대페인트,11720,20170630,6,00,0,00164955,,,
790501,한진해운,117930,20170630,6,00,0,00790501,,,
272412,글라소울,45050,20170630,6,00,0,00272412,,,
207542,팬택자산관리,25930,20170630,6,00,0,00207542,,,
394778,케이엔씨글로벌,68150,20170630,6,00,0,00394778,,,
446460,아이디에스,78780,20170630,6,00,0,00446460,,,
188946,훈영,17170,20170630,6,00,0,00188946,,,
137702,한솔아트원제지,7190,20170630,6,00,0,00137702,,,
418476,엠제이비,74150,20170630,6,00,0,00418476,,,
587101,바다로3호선박투자회사,92630,20170630,6,00,0,00587101,,,
351047,아이팩토리,53810,20170630,6,00,0,00351047,,,
778040,거북선5호선박투자회사,114130,20170630,6,00,0,00778040,,,
778059,거북선6호선박투자회사,114140,20170630,6,00,0,00778059,,,
126229,삼성물산,830,20170630,6,00,0,00126229,,,
496003,피엘에이,82390,20170630,6,00,0,00496003,,,
359030,닉스테크,63840,20170630,6,00,0,00359030,,,
510914,아시아퍼시픽9호선박투자회사,81940,20170630,6,00,0,00510914,,,
697329,거북선4호선박투자회사,108890,20170630,6,00,0,00697329,,,
149664,중앙건설,15110,20170630,6,00,0,00149664,,,
318839,미래에셋새천년코리아벤처펀드일호,42950,20170630,6,00,0,00318839,,,
130897,하나은행,2860,20170630,6,00,0,00130897,,,
183260,에이스하이텍,71930,20170630,6,00,0,00183260,,,
246347,태창파로스,39850,20170630,6,00,0,00246347,,,
599230,평산차업집단유한공사,950010,20170630,6,00,0,00599230,,,
970277,스탠다드펌,179280,20170630,6,00,0,00970277,,,
122922,벽산건설,2530,20170630,6,00,0,00122922,,,
116860,NH농협증권,16420,20170630,6,00,0,00116860,,,
505569,아시아퍼시픽4호선박투자회사,81210,20170630,6,00,0,00505569,,,
160612,한화화인케미칼,25850,20170630,6,00,0,00160612,,,
659435,정다운,224090,20170630,6,00,0,00659435,,,
232317,지오엠씨,33030,20170630,6,00,0,00232317,,,
130860,에듀패스,31950,20170630,6,00,0,00130860,,,
113632,아이디에이치,26230,20170630,6,00,0,00113632,,,
837680,거북선7호선박투자회사,134000,20170630,6,00,0,00837680,,,
130815,서울상호저축은행,16560,20170630,6,00,0,00130815,,,
248123,와이즈파워,40670,20170630,6,00,0,00248123,,,
788807,코크렙제15호기업구조조정부동산투자회사,121550,20170630,6,00,0,00788807,,,
270432,티브로드한빛방송,43890,20170630,6,00,0,00270432,,,
648697,거북선3호선박투자회사,102000,20170630,6,00,0,00648697,,,
165529,동성하이켐,13450,20170630,6,00,0,00165529,,,
419989,클루넷,67130,20170630,6,00,0,00419989,,,
637114,코리아퍼시픽07호선박투자회사,99210,20170630,6,00,0,00637114,,,
361114,씨유전자,56340,20170630,6,00,0,00361114,,,
125628,삼목강업,158380,20170630,6,00,0,00125628,,,
265227,에스비엠,37630,20170630,6,00,0,00265227,,,
267669,솔빛미디어,44440,20170630,6,00,0,00267669,,,
693800,에프지엔개발전문자기관리부동산투자회사,119250,20170630,6,00,0,00693800,,,
991012,판타지오,187770,20170630,6,00,0,00991012,,,
164469,현대하이스코,10520,20170630,6,00,0,00164469,,,
586652,거북선1호선박투자회사,92970,20170630,6,00,0,00586652,,,
132105,삼양제넥스,3940,20170630,6,00,0,00132105,,,
345657,코아에스앤아이,52350,20170630,6,00,0,00345657,,,
810531,자원메디칼,181980,20170630,6,00,0,00810531,,,
127370,삼우이엠씨,26250,20170630,6,00,0,00127370,,,
261124,어울림정보기술,38320,20170630,6,00,0,00261124,,,
244729,티브로드도봉강북방송,35210,20170630,6,00,0,00244729,,,
138127,티이씨앤코,8900,20170630,6,00,0,00138127,,,
156521,화인자산관리,10460,20170630,6,00,0,00156521,,,
446831,세실,84450,20170630,6,00,0,00446831,,,
127024,삼양엔텍,8720,20170630,6,00,0,00127024,,,
120377,로케트전기,420,20170630,6,00,0,00120377,,,
136970,신일건업,14350,20170630,6,00,0,00136970,,,
148328,제일모직,1300,20170630,6,00,0,00148328,,,
842479,퓨얼셀파워,139170,20170630,6,00,0,00842479,,,
907660,아루히,950100,20170630,6,00,0,00907660,,,
351269,지티앤티,53870,20170630,6,00,0,00351269,,,
350251,모아에스앤에스,52880,20170630,6,00,0,00350251,,,
206127,어울림엘시스,33280,20170630,6,00,0,00206127,,,
846396,이코리아자기관리부동산투자회사,138440,20170630,6,00,0,00846396,,,
144155,SK,3600,20170630,6,00,0,00144155,,,
678281,에이치앤아이,103650,20170630,6,00,0,00678281,,,
314888,디에스,51710,20170630,6,00,0,00314888,,,
653990,유니드코리아,110500,20170630,6,00,0,00653990,,,
451116,아이레보,72430,20170630,6,00,0,00451116,,,
159926,포스코티엠씨,10150,20170630,6,00,0,00159926,,,
648688,거북선2호선박투자회사,101380,20170630,6,00,0,00648688,,,
512550,아시아퍼시픽5호선박투자회사,82240,20170630,6,00,0,00512550,,,
512532,아시아퍼시픽7호선박투자회사,82260,20170630,6,00,0,00512532,,,
512541,아시아퍼시픽6호선박투자회사,82250,20170630,6,00,0,00512541,,,
1047929,에스케이제1호기업인수목적,207930,20171106,7,00,0,001047929,,,
1064315,대우기업인수목적3호,215580,20171226,7,00,0,001064315,,,
1047567,엔에이치에스엘기업인수목적,207720,20171016,7,00,0,001047567,,,
1043871,케이티비기업인수목적1호,204650,20170707,7,00,0,001043871,,,
1065536,미래에셋제3호기업인수목적,215750,20180104,7,00,0,001065536,,,
636045,넥솔론,110570,20170918,6,00,0,00636045,,,
632331,디피앤케이,189700,20171220,6,00,0,00632331,,,
974459,비앤에스미디어,156170,20170918,6,00,0,00974459,,,
461690,세화피앤씨,85980,20170919,6,00,0,00461690,,,
1111057,에스지에이시스템즈,232290,20171222,7,00,0,001111057,,,
653112,미래자원엠엘,233190,20171228,6,00,0,00653112,,,
823687,웨이포트유한공사,900130,20170725,6,00,0,00823687,,,
318538,아스팩오일,232360,20170725,6,00,0,00318538,,,
855145,하이골드오션2호선박투자회사,139200,20171127,6,00,0,00855145,,,
1046179,골든브릿지제2호기업인수목적,206660,20171020,7,00,0,001046179,,,
110495,대성합동지주,5620,20170825,6,00,0,00110495,,,
722500,중국원양자원유한공사,900050,20170927,6,00,0,00722500,,,
1018167,캐로스,260490,20171129,7,00,0,001018167,,,
533678,아시아퍼시픽15호선박투자회사,83620,20170731,6,00,0,00533678,,,
1047716,하나머스트3호기업인수목적,208870,20170731,7,00,0,001047716,,,
686147,신성에프에이,104120,20171207,6,00,0,00686147,,,
686068,신성이엔지,104110,20171208,6,00,0,00686068,,,
783246,글로벌에스엠,900070,20170703,6,00,0,00783246,,,
800084,씨케이에이치,900120,20170703,6,00,0,00800084,,,
163619,한진피앤씨,61460,20170929,6,00,0,00163619,,,
967778,나이코,192240,20170630,6,00,0,00967778,,,
1038161,대우기업인수목적2호,204440,20170630,7,00,0,001038161,,,
267960,에스에스컴텍,36500,20170630,6,00,0,00267960,,,
529310,동북아10호선박투자회사,83350,20170630,6,00,0,00529310,,,
1080410,골든브릿지제3호기업인수목적,219580,20180207,7,00,0,001080410,,,
413824,제이앤유글로벌,86200,20180508,6,00,0,00413824,,,
1090301,케이비제8호기업인수목적,222390,20180313,7,00,0,001090301,,,
1010572,패션플랫폼,256090,20180213,7,00,0,001010572,,,
1075047,키움제3호기업인수목적,218710,20180214,7,00,0,001075047,,,
1089828,유진기업인수목적3호,221200,20180417,7,00,0,001089828,,,
1087079,한화에이스기업인수목적2호,219860,20180302,7,00,0,001087079,,,
1072660,엔에이치기업인수목적7호,217810,20180119,7,00,0,001072660,,,
1091391,교보5호기업인수목적,223040,20180330,7,00,0,001091391,,,
1089961,케이비드림투게더제3호기업인수목적,221950,20180330,7,00,0,001089961,,,
1089387,유안타제2호기업인수목적,219960,20180223,7,00,0,001089387,,,
1111765,에스엠로보틱스,252940,20180425,7,00,0,001111765,,,
1115257,시냅스엠,246830,20180514,7,00,0,001115257,,,
408336,인산가,62580,20180911,6,00,0,00408336,,,
1109186,동부제4호기업인수목적,230490,20180726,7,00,0,001109186,,,
1095892,태경피엔에스,235090,20180801,7,00,0,001095892,,,
130949,카카오엠,16170,20180918,6,00,0,00130949,,,
202778,썬코어,51170,20180820,6,00,0,00202778,,,
1090921,케이엠제약,237720,20180928,7,00,0,001090921,,,
1102800,키움제4호기업인수목적,226850,20180605,7,00,0,001102800,,,
148717,도레이케미칼,8000,20180810,6,00,0,00148717,,,
959265,디와이엘엔제이,207230,20180514,6,00,0,00959265,,,
447478,엔에스브이,95300,20180524,6,00,0,00447478,,,
163789,심팩메탈,90730,20180717,6,00,0,00163789,,,
838421,씨제이이앤엠,130960,20180718,6,00,0,00838421,,,
1094565,이베스트기업인수목적3호,225440,20180528,7,00,0,001094565,,,
842327,완리인터내셔널홀딩스,900180,20180528,6,00,0,00842327,,,
156044,하림홀딩스,24660,20180716,6,00,0,00156044,,,
109170,대덕GDS,4130,20181219,6,00,0,00109170,,,
207223,위너지스,26260,20181012,6,00,0,00207223,,,
454265,스틸플라워,87220,20190213,6,00,0,00454265,,,
1170962,GRT,900290,20181122,7,00,0,001170962,,,
348177,트레이스,52290,20181011,6,00,0,00348177,,,
1111020,케이비제9호기업인수목적,232270,20181012,7,00,0,001111020,,,
1117103,하이에이아이1호기업인수목적,235010,20181012,7,00,0,001117103,,,
264644,넥스콘테크놀러지,38990,20190227,6,00,0,00264644,,,
334244,덴소코리아,47060,20181113,6,00,0,00334244,,,
535719,프렉코,82220,20190226,6,00,0,00535719,,,
790121,차이나하오란리사이클링유한공사,900090,20190102,6,00,0,00790121,,,
960641,한국패러랠,168490,20190116,6,00,0,00960641,,,
569992,원익테라세미콘,123100,20190220,6,00,0,00569992,,,
1328639,윙입푸드,900340,20181130,7,00,0,001328639,,,
925453,나무기술,167380,20181211,6,00,0,00925453,,,
263140,루트원플러스,46400,20190128,6,00,0,00263140,,,
1130937,한국제4호기업인수목적,240540,20190129,7,00,0,001130937,,,
232496,씨그널엔터테인먼트그룹,99830,20190111,6,00,0,00232496,,,
1088458,극동자동화,272420,20190212,7,00,0,001088458,,,
108047,세원화성,7910,20190226,6,00,0,00108047,,,
600013,맵스리얼티1,94800,20190405,6,00,0,00600013,,,
609254,세왕,111610,20190329,6,00,0,00609254,,,
1117495,에스와이제이,251540,20190402,7,00,0,001117495,,,
835734,피엠디아카데미,144740,20190523,6,00,0,00835734,,,
1119217,본느,242420,20190521,7,00,0,001119217,,,
865382,트러스와이제7호위탁관리부동산투자회사,140890,20190507,6,00,0,00865382,,,
149877,중앙바이오텍,15170,20190510,6,00,0,00149877,,,
123514,보진재,30950,20190514,6,00,0,00123514,,,
1139266,로스웰,900260,20190312,7,00,0,001139266,,,
1168143,골든센츄리,900280,20190703,7,00,0,001168143,,,
1018954,제이에스피브이,250300,20191210,7,00,0,001018954,,,
921475,자비스,230400,20191115,6,00,0,00921475,,,
1199985,미래에셋대우기업인수목적1호,265480,20200103,7,00,0,001199985,,,
619020,세종머티리얼즈,135270,20191002,6,00,0,00619020,,,
1179839,신한제3호기업인수목적,257730,20191001,7,00,0,001179839,,,
1095397,줌인터넷,229480,20190610,7,00,0,001095397,,,
1051339,한국비엔씨,226610,20191203,7,00,0,001051339,,,
1113277,인프라웨어테크놀러지,247300,20191206,7,00,0,001113277,,,
1197428,한화에이스기업인수목적3호,264290,20191206,7,00,0,001197428,,,
252755,씨앤케이인터내셔널,39530,20190718,6,00,0,00252755,,,
1181940,아이엘사이언스,122050,20191227,7,00,0,001181940,,,
580180,포인트엔지니어링,176560,20190716,6,00,0,00580180,,,
473400,한컴지엠디,77280,20200116,6,00,0,00473400,,,
100717,아이이,23430,20191120,6,00,0,00100717,,,
503899,사조해표,79660,20190626,6,00,0,00503899,,,
133317,에스티씨라이프,26220,20190906,6,00,0,00133317,,,
1201581,한화수성기업인수목적,265920,20200115,7,00,0,001201581,,,
200956,현대정보기술,26180,20190717,6,00,0,00200956,,,
1111570,에스케이제3호기업인수목적,232330,20190830,7,00,0,001111570,,,
1113781,영현무역,242850,20190827,7,00,0,001113781,,,
1212383,엔케이맥스,262760,20190704,7,00,0,001212383,,,
1194759,대신밸런스제4호기업인수목적,262830,20191010,7,00,0,001194759,,,
872850,비지스틸,179440,20200207,6,00,0,00872850,,,
527880,썬테크놀로지스,122800,20200212,6,00,0,00527880,,,
117638,동양텔레콤,7150,20200226,6,00,0,00117638,,,
99999999,금감원(테스트),999980,20200129,8,00,0,99999999,,,
1063963,유쎌,252370,20200227,7,00,0,001063963,,,
656340,소프트캠프,210610,20200227,6,00,0,00656340,,,
1194892,알로이스,271400,20200227,7,00,0,001194892,,,
222806,에임하이글로벌,43580,20200228,6,00,0,00222806,,,
1234525,한국제5호기업인수목적,271740,20200303,7,00,0,001234525,,,
389679,해피드림,65180,20200228,6,00,0,00389679,,,
526465,동북아13호선박투자회사,83380,20200504,6,00,0,00526465,,,
324104,디케이씨,47440,20200228,6,00,0,00324104,,,
410678,다린,204690,20200228,6,00,0,00410678,,,
291152,디비엘,41500,20200508,6,00,0,00291152,,,
930321,하이골드오션8호국제선박투자회사,159650,20200427,6,00,0,00930321,,,
307037,더스텔라,65310,20200408,6,00,0,00307037,,,
695464,차이나그레이트스타인터내셔널리미티드,900040,20200522,6,00,0,00695464,,,
1245062,코오롱티슈진,950160,20200325,7,00,0,001245062,,,
123152,보루네오가구,4740,20200228,6,00,0,00123152,,,
1086812,케미메디,205290,20200526,7,00,0,001086812,,,
961136,씨티네트웍스,189540,20200512,6,00,0,00961136,,,
893923,이푸른,185280,20200228,6,00,0,00893923,,,
938688,SBI핀테크솔루션즈,950110,20200401,6,00,0,00938688,,,
530796,미성포리테크,94700,20200228,6,00,0,00530796,,,
343127,자유투어,46840,20200228,6,00,0,00343127,,,
671437,파인넥스,123260,20200410,6,00,0,00671437,,,
102681,고려개발,4200,20200721,6,00,0,00102681,,,
1243550,아이비케이에스제7호기업인수목적,276920,20200618,7,00,0,001243550,,,
1394377,이지스밸류플러스리츠,334890,20201022,7,00,0,001394377,,,
1055317,비엔디생활건강,215050,20210112,7,00,0,001055317,,,
